10,5330623,64990.0,2010 Hyundai Atos 1.1 Gls for sale  in Western Cape,https://www.cars.co.za/for-sale/used/2010-Hyundai-Atos-1.1-Gls-Western-Cape-Brackenfell/5330623/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5330623.jpg?v=1188559366,hyundai,hyundai atos,140675.0,2010.0,2019_12_07,13:54:36,silver,western cape,Bessie Bester Motors,"Brackenfell, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Bessie-Bester-Motors/3330/,45.0,1.1,p,35.0,m,15.0,147.0,6.2,565.0,147.0,False,False,False,False,False,,False,True,5.0,4.0,797.0,"
Aircon, Electric Windows, Radio ","2010 Hyundai Atos 1.1 Gls Prime Excellent Condition, Service History, Aircon, E/Windows,Radio & Cd. Trade-Ins Welcome, Finance Available.BESSIE BESTER MOTORS.co.zaFor Good Clean Used VehiclesOld Paarl Road BrackenfellTel:021-982 2991GPS Coordinates33.8724° S, 18.6991° ERMI / MIO / IDA MembersOn Average we have 60+ VehiclesCars / Bakkies / SUV’s / Buses / 4x4’s / Bikes We Buy / We Sell / We FinancePrivate 2 Private Auto FinanceSell your Car on consignmentTrade in’s Always WelcomeNo Deposit Deals PossibleExtended WarrantiesInsurance QuotesBank ApprovedFSP 28260We are People’s People / Open Door PolicyOwner Operated & InvolvementNo Stories.No Hidden AgendasWe want to put you in your Dream CarEffortless with a Win / Win OutcomeTalk to us We Want to Do DealsStriving to be Your Dealer of ChoiceGillmore Rhode:072-271 7255Albie Kotze :066-271 4674Robin Fester :060-661 6885Bessie Bester :082-659 9177Heinie Lombard:083-234 4044***STOCK URGENTLY REQUIRED***We Pay that Extra $$$ if it’s CLEAN!!!",manual
11,5142037,64995.0,2010 Volvo C30 1.6 for sale in Western Cape,https://www.cars.co.za/for-sale/used/2010-Volvo-C30-1.6-Western-Cape-Cape-Town/5142037/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5142037.jpg?v=2900607489,volvo,volvo c30,320000.0,2010.0,2019_12_07,13:54:37,silver,western cape,Dart Motors,"Cape Town, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Dart-Motors/3172/,74.0,1.6,p,55.0,m,11.8,185.0,7.0,,167.0,True,True,True,True,True,6.0,True,True,3.0,4.0,1289.0,"
Radio, Air bags, Electric Windows, Leather seats, Climate control, Alarm, Cruise control, Aircon, ABS ","This is a very reliable vehicle and drives very well , it is in a good condition inside and out. all paperwork in order and licence upto date , we have over 130 cars available for you to choose from . we also offer IN-HOUSE finance where you get to PAY DIRECTLY TO US with no banks involved (BANK FINANCE ALSO AVAILABLE)AMIER 0662979650OFFICE 0214652675",remote (opt keyless)
12,5337359,64995.0,2006 Ford Fiesta 1.4i Ambiente 5dr for sale in Western Cape,https://www.cars.co.za/for-sale/used/2006-Ford-Fiesta-1.4i-Ambiente-5dr-Western-Cape/5337359/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5337359.jpg?v=3023074826,ford,ford fiesta,171000.0,2006.0,2019_12_07,13:54:38,silver,western cape,Goodluck Wholesale Cars,", Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Goodluck-Wholesale-Cars/5568/,,,p,,m,,,,,,False,False,False,False,False,,False,False,,,,"
Full service record, Radio ","WE OFFER VEHICLE FINANCE-180 VOORTREKKER ROAD-GOODWOOD-AIRCON,POWER STEERING,AIRBAGS,RADIO/CD,FULL SERVICE HISTORY,WE DO BLACKLISTED FINANCE AS WELLCONTACT:ANGELO 076 437 8861SAM 076 537 6229",
13,5520526,64995.0,2007 Toyota Yaris T1 3dr A/c for sale in Western Cape,https://www.cars.co.za/for-sale/used/2007-Toyota-Yaris-T1-3dr-Ac-Western-Cape-Wynberg/5520526/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5520526.jpg?v=2535617561,toyota,toyota yaris,97000.0,2007.0,2019_12_07,13:54:38,black,western cape,Driving Force Wynberg,"Wynberg, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Driving-Force-Wynberg/4183/,51.0,1.0,p,42.0,m,15.7,155.0,5.4,,127.0,True,False,False,True,True,2.0,False,True,3.0,5.0,977.0,"
ABS Brakes,Air Conditioning,Airbags,Drink Holder,Full Service History,Immobilizer,Manual,Power Steering,Radio/CD,Trip Computer ","Fair condition , Full service history with agents, this is one of our trade in vehicles, this vehicle will be sold as is. A very low mileage, affordable and economical hatch, this vehicle will not stick around for long.Contact: Danny 0824254253 Tony 0721474085 Kenny 0836599000 o/h 0217616757Driving Force360 Main Road, Wynberg021 761 6757www.drivingforce.biz",manual
14,5460162,65000.0,2009 Hyundai Getz 1.4 Hs for sale  in Western Cape,https://www.cars.co.za/for-sale/used/2009-Hyundai-Getz-1.4-Hs-Western-Cape-Villiersdorp/5460162/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5460162.jpg?v=3455494333,hyundai,hyundai getz,219947.0,2009.0,2019_12_07,13:54:39,silver,western cape,ASJ Motors,"Villiersdorp, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/ASJ-Motors/5541/,71.0,1.4,p,45.0,m,11.2,174.0,7.0,643.0,157.0,True,False,False,True,True,2.0,False,True,5.0,5.0,1025.0,"
Aircon, Alarm, Electric Windows ",219947kmA/CPower SteeringElectric MirrorsElectric WindowsHyundai RadioCloth InteriorFinance Available From +-R 1700p/m R 65 000FINANCE AVAILABLEMichelloContact _071 515 3771__028 007 0289_,remote
15,5193749,69900.0,2017 TATA Indica 1.4 LGI LTD for sale in Western Cape,https://www.cars.co.za/for-sale/used/2017-TATA-Indica-1.4-LGI-LTD-Western-Cape-Tygervalley/5193749/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5193749.jpg?v=2684351317,tata,tata indica,28211.0,2017.0,2019_12_07,13:54:40,black,western cape,Imperial Select Tygervalley,"Tygervalley, Western Cape",https://www.cars.co.za/groups/Imperial-Select/Imperial-Select-Tygervalley/2728/,55.0,1.4,p,37.0,m,12.8,155.0,7.4,500.0,168.0,False,False,False,False,False,,True,True,5.0,5.0,1005.0,"
Air Conditioner , Airbags , Power Steering , Central Locking , USB Port , MP3-CD , CD/Radio ","Estimated monthly payment is R 1 430 over 60 months with a 10% deposit of R 6 990
at a rate of 13% (PRIME + 3%) -
Recalculate?",
16,5412967,69900.0,2006 Smart Forfour 1.5 Passion for sale in Western Cape,https://www.cars.co.za/for-sale/used/2006-Smart-Forfour-1.5-Passion-Western-Cape-Paarl/5412967/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5412967.jpg?v=623451890,smart,smart forfour,105000.0,2006.0,2019_12_07,13:54:41,silver,western cape,Novel Ford Paarl,"Paarl, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Novel-Ford-Paarl/3643/,,,p,,m,,,,,,False,False,False,False,False,,False,False,,,,"
ABS, Aircon, Electric Windows, Sunroof, Radio, Alarm, Air bags ","Nationwide delivery can be arranged. All trade ins are welcomed. We can arrange FINANCE, We are approved with all major banks. All we need is: * 3x Latest payslips, * Latest month bank statement, * Copy of ID, * Copy of Drivers License, * Proof of Residential address(not older than 3 months).",
17,5436123,69900.0,2004 Volkswagen Polo 1.6 Comfortline for sale in Western Cape,https://www.cars.co.za/for-sale/used/2004-Volkswagen-Polo-1.6-Comfortline-Western-Cape-Kuils-River/5436123/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5436123.jpg?v=3738732442,volkswagen,volkswagen polo,229000.0,2004.0,2019_12_07,13:54:42,black,western cape,Village Auto,"Kuils River, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Village-Auto/3308/,,,p,,m,,,,,,False,False,False,False,False,,False,False,,,,"
ABS, Aircon, Climate control, Electric Windows, Air bags, Alarm, Full service record, Radio ",,
18,5356071,69950.0,2006 Nissan Micra 1.5 Dci Tekna 3dr (d66/69) for sale in Western Cape,https://www.cars.co.za/for-sale/used/2006-Nissan-Micra-1.5-Dci-Tekna-3dr-d6669-Western-Cape-Paarl/5356071/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5356071.jpg?v=3080894783,nissan,nissan micra,102200.0,2006.0,2019_12_07,13:54:43,silver,western cape,Buks van Zyl Pre-Owned,"Paarl, Western Cape",https://www.cars.co.za/groups/iCars-Dealers/Buks-van-Zyl-Pre-Owned/4564/,60.0,1.5,d,46.0,m,12.9,170.0,4.6,,,True,False,False,True,True,6.0,False,True,3.0,4.0,979.0,"
-
","Nissan Micra 1.5dCi 3-door Tekna (July 2004 - April 2010) 

The specs below are based on the closest match to the advertised vehicle and exclude any additional options.

For more information on this vehicle please contact the dealer.




Overview



Engine 



Performance 



Economy  



Safety 



Features 



Specifications 





Overview


Engine
1.5 Diesel


Doors
3


Transmission
Manual


Fuel Consumption (Average)
4.6l/100km


Date introduced
July 2004




Engine


Power Max
60 Kw


Power Max rpm
4000 r/min


Torque Max
185 Nm


Torque Max rpm
2000 r/min


Engine Size
1.5 l


Cylinders
4 


Charger
Turbocharger 


Fuel Type
Diesel 


Transmission type
Manual 


Gear ratios quantity
5 


Gearshift
Manual 


Driven Wheels
Front 




Performance


0-100Kph
12.9 s


Top speed
170 Km/h




Economy


Average
4.6 l/100km


Urban
5.4 l/100km


Extra Urban
4 l/100km


Fuel tank capacity
46 l




Safety


ABS
✔


Driver airbag
✔


Passenger airbag
✔


Airbag quantity
6 




Features


Electric windows
✔


Power steering
✔


Central locking
✔


Air conditioning
✔


Climate control
✔


Cd player
✔


Auto on/off lights
✔


Front fog lights
✔


Rear fog lights
✔


High level brake light
✔


Rain sensor wipers
✔


On board trip computer
✔


Multi function steering wheel controls
✔


Alloy wheel
✔


Front tyres
185/50 R16 


Rear tyres
185/50 R16 




Specifications


Length
3715 mm


Width excl mirrors / Incl mirrors
1660 mm


Height
1540 mm


Wheelbase
2430 mm


Body shape
Hatch 


Seats quantity
4 


Doors
3 


Kerb weight
979 Kg


Load volume capacity
251-584 l





Disclaimer: Although utmost care is taken in supplying
accurate data and images, Cars.co.za, Duoporta management,
employees or sources may not be held responsible for any
errors, omissions or any loss incurred.",✔
19,4852591,69990.0,2013 Peugeot 107 Urban for sale in Western Cape,https://www.cars.co.za/for-sale/used/2013-Peugeot-107-Urban-Western-Cape-Brackenfell/4852591/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/4852591.jpg?v=2693937892,peugeot,peugeot 107,132600.0,2013.0,2019_12_07,13:54:45,silver,western cape,Bessie Bester Motors,"Brackenfell, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Bessie-Bester-Motors/3330/,50.0,1.0,p,35.0,m,13.5,160.0,4.3,814.0,99.0,True,True,False,True,True,4.0,False,True,5.0,4.0,830.0,"
Aircon, Air bags, Radio ","2013 Peugeot 107 UrbanGood condition, Airbags, Aircon, Radio & CDBESSIE BESTER MOTORS.co.zaFor Good Clean Used VehiclesOld Paarl Road BrackenfellTel:021-982 2991GPS Coordinates33.8724° S, 18.6991° ERMI / MIO / IDA MembersOn Average we have 60+ VehiclesCars / Bakkies / SUV’s / Buses / 4x4’s / Bikes We Buy / We Sell / We FinancePrivate 2 Private Auto FinanceSell your Car on consignmentTrade in’s Always WelcomeNo Deposit Deals PossibleExtended WarrantiesInsurance QuotesBank ApprovedFSP 28260We are People’s People / Open Door PolicyOwner Operated & InvolvementNo Stories.No Hidden AgendasWe want to put you in your Dream CarEffortless with a Win / Win OutcomeTalk to us We Want to Do DealsStriving to be Your Dealer of ChoiceGillmore Rhode:072-271 7255Albie Kotze :066-271 4674Robin Fester :060-661 6885Bessie Bester :082-659 9177Heinie Lombard:083-234 4044***STOCK URGENTLY REQUIRED***We Pay that Extra $$$ if it’s CLEAN!!!",
20,5328537,69990.0,2008 Peugeot 207 1.4 Xr 3dr for sale in Western Cape,https://www.cars.co.za/for-sale/used/2008-Peugeot-207-1.4-Xr-3dr-Western-Cape-Cape-Town/5328537/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5328537.jpg?v=355568510,peugeot,peugeot 207,121000.0,2008.0,2019_12_07,13:54:46,silver,western cape,M.C Motors,,https://www.cars.co.za/groups/Individual-Dealers/M.C-Motors/3334/,,,p,,m,,,,,,False,False,False,False,False,,False,False,,,,"
ABS, Aircon, Electric Windows, Air bags, Full service record, Radio ","What a beautiful little car. Very very well looked after. Full service history. Very light on fuel. Fitted with Air con, Radio CD player, E/windows, C/locking, P/steering, Abs brakes and much more. All trade ins welcome. Finance and delivery will be arranged. INTERESTED?: CONTACT US ON 021 591 3167. VISIT OUR WEBSITE AT mcmotors.co.za FOR MORE BEAUTIFUL CARS OR COME AND VIEW AT 38 VOORTREKKER ROAD, GOODWOOD",
21,5495992,69990.0,2005 Renault Clio 1.4 Expression A/t for sale in Western Cape,https://www.cars.co.za/for-sale/used/2005-Renault-Clio-1.4-Expression-At-Western-Cape-Ottery/5495992/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5495992.jpg?v=2268634593,renault,renault clio,165000.0,2005.0,2019_12_07,13:54:46,silver,western cape,Mekor Ford & Mazda Claremont,"Ottery, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Mekor-Ford-%26-Mazda-Claremont/5499/,,,p,,a,,,,,,False,False,False,False,False,,False,False,,,,"
-
",,
22,3519190,69995.0,2010 Ford Figo 1.4 Tdci Ambiente for sale in Western Cape,https://www.cars.co.za/for-sale/used/2010-Ford-Figo-1.4-Tdci-Ambiente-Western-Cape-Parow/3519190/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/3519190.jpg?v=759304573,ford,ford figo,154934.0,2010.0,2019_12_07,13:54:47,silver,western cape,Mikay Motor Group,"Parow, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Mikay-Motor-Group/2764/,51.0,1.4,d,45.0,m,15.8,163.0,5.3,849.0,139.0,True,True,False,True,True,2.0,False,True,5.0,5.0,1100.0,"
ABS Brakes,Air Conditioning,Airbags,Alloy Wheels,Central Locking,Electric Windows,Front Wheel Drive,Manual,Power Steering,Radio/CD ",*WHOLESALE ITEM*This vehicle can be bought with cash or we can arrange a personal loan.This vehicle cannot be financed.For more information please feel free to call us on 021 591 1252 to arrange a test drive,manual
23,4778907,69995.0,2009 Hyundai i10 1.2 Gls for sale in Western Cape,https://www.cars.co.za/for-sale/used/2009-Hyundai-i10-1.2-Gls-Western-Cape-Kuils-River/4778907/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/4778907.jpg?v=1963121709,hyundai,hyundai i10,140000.0,2009.0,2019_12_07,13:54:53,silver,western cape,Cape Auto Centre,"Kuils River, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Cape-Auto-Centre/5076/,55.0,1.2,p,35.0,m,12.8,163.0,5.6,625.0,132.0,False,False,False,False,False,,False,True,5.0,5.0,880.0,"
Radio, Electric Windows, Aircon ","Finance can be applied for any vehicle through all major banks on condition that they approve the application for finance.We would gladly accept trade ins on this vehicle!!If interested please Contact Petrus Hayes on 0727984399 or mail me at petrus@capeautocentre.co.zaplease note that this price is still slightly negotiable, if you require finance additional cost will apply for on the road costs.All prices listed on Cars.co.za Are already VAT inclusive. We work hard to make you the best deal on the vehicle you have always wanted. After all, we know how we take care of you today determines your desire to do business with us in the future.",remote
24,4953482,69995.0,2007 Daihatsu Charade Cxl A/t for sale in Western Cape,https://www.cars.co.za/for-sale/used/2007-Daihatsu-Charade-Cxl-At-Western-Cape-Parow/4953482/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/4953482.jpg?v=2686686682,daihatsu,daihatsu charade,164000.0,2007.0,2019_12_07,13:54:55,silver,western cape,Urban Auto,"Parow, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Urban-Auto/2763/,,,p,,a,,,,,,False,False,False,False,False,,False,False,,,,"
Aircon, Electric Windows, Air bags, Alarm, Radio ",Lovely small city automatic.Trade - Ins Welcome.Open to Cash Offers.,
25,5160727,69995.0,2012 Hyundai Atos 1.1 Gls for sale  in Western Cape,https://www.cars.co.za/for-sale/used/2012-Hyundai-Atos-1.1-Gls-Western-Cape-Kuils-River/5160727/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5160727.jpg?v=3310385747,hyundai,hyundai atos,162100.0,2012.0,2019_12_07,13:54:55,silver,western cape,Cape Auto Centre,"Kuils River, Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Cape-Auto-Centre/5076/,45.0,1.1,p,35.0,m,15.0,147.0,6.2,565.0,147.0,False,False,False,False,False,,False,True,5.0,4.0,797.0,"
Air bags, Alarm, Aircon, Electric Windows, Radio, Full service record ","Finance can be applied for any vehicle through all major banks on condition that they approve the application for finance.We would gladly accept trade ins on this vehicle!!If interested please Contact Wesley Warner on 0832858802 or mail me at wesley@capeautocentre.co.zaIf you require finance additional cost will apply for on the road costs.All prices listed on Cars.co.za are already VAT inclusive. We work hard to make you the best deal on the vehicle you have always wanted. After all, we know how we take care of you today determines your desire to do business with us in the future.",manual
26,5273081,69995.0,2006 Ford Fiesta 1.6i Ambiente 5dr for sale in Western Cape,https://www.cars.co.za/for-sale/used/2006-Ford-Fiesta-1.6i-Ambiente-5dr-Western-Cape/5273081/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5273081.jpg?v=2060637593,ford,ford fiesta,189139.0,2006.0,2019_12_07,13:54:56,black,western cape,Goodluck Wholesale Cars,", Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Goodluck-Wholesale-Cars/5568/,74.0,1.6,p,45.0,a,14.1,188.0,10.0,,,True,False,False,True,True,2.0,False,True,5.0,5.0,1140.0,"
Aircon, Electric Windows, Air bags, Radio ","WE OFFER VEHICLE FINANCE,180 VOORTREKKER ROAD,GOODWOOD,AIRCON,POWER STEERING,CENTRAL LOCKING,CD PLAYER,WE OFFER BLACKLISTED FINANCE AS WELL,CONTACT:SAM 076 537 6229ANGELO 076 437 8861",✔
27,5273127,69995.0,2006 Ford Fiesta 1.6i Ambiente A/t 5dr for sale in Western Cape,https://www.cars.co.za/for-sale/used/2006-Ford-Fiesta-1.6i-Ambiente-At-5dr-Western-Cape/5273127/,https://img-ik.cars.co.za/carsimages/tr:n-stock_med/5273127.jpg?v=2585649955,ford,ford fiesta,162519.0,2006.0,2019_12_07,13:54:57,silver,western cape,Goodluck Wholesale Cars,", Western Cape",https://www.cars.co.za/groups/Individual-Dealers/Goodluck-Wholesale-Cars/5568/,74.0,1.6,p,45.0,a,14.1,188.0,10.0,,,True,False,False,True,True,2.0,False,True,5.0,5.0,1140.0,"
Aircon, Electric Windows, Air bags, Full service record, Radio ","WE DO VEHICLE FINANCE-180 VOORTREKKER ROAD-GOODWOOD-FULL SERVICE HISTORY,AIRCON,AIRBAGS,ELECTRIC WINDOWS,POWER STEERING,WE DO BLACKLISTED FINANCE AS WELL,CONTACT:SAM 076 537 6229ANGELO 076 437 8861",✔
